t_start;t_end;Mean(R);Std(R);Quantile.0.025(R);Quantile.0.05(R);Quantile.0.25(R);Median(R);Quantile.0.75(R);Quantile.0.95(R);Quantile.0.975(R)
237;243;1,080873383;0,139540154;0,82482026;0,86203829;0,983771898;1,074874497;1,171437904;1,320172963;1,371010448
238;244;1,153257535;0,144157192;0,888148829;0,926817252;1,053031699;1,147256579;1,246943989;1,400169261;1,452462406
239;245;1,144735178;0,141986924;0,883482443;0,921619523;1,046038843;1,138870124;1,237040191;1,387858642;1,439312017
240;246;1,046523096;0,133993552;0,800507246;0,836298621;0,953302578;1,04080998;1,133518012;1,276237166;1,324999348
241;247;0,947857179;0,126662743;0,716001127;0,749572078;0,859631363;0,942221182;1,029941644;1,165368939;1,211734863
242;248;0,936843455;0,126323946;0,705758701;0,739183349;0,848831032;0,931171774;1,018675692;1,153851982;1,200152445
243;249;0,899457813;0,124732356;0,671758116;0,704584801;0,812483849;0,893698675;0,980156449;1,113977705;1,159878203
244;250;0,776338111;0,117037374;0,56408846;0,594368291;0,694524483;0,770464748;0,851752484;0,978344841;1,021955924
245;251;0,788265593;0,120209376;0,570471718;0,601495026;0,704204574;0,782163499;0,865678229;0,995853439;1,040726875
246;252;0,904182641;0,131888593;0,664359395;0,698719331;0,812080477;0,897778147;0,98930662;1,131494649;1,180392234
247;253;0,99274514;0,140395364;0,736834578;0,773640978;0,894793159;0,986134741;1,083494367;1,234400288;1,286212489
248;254;1,14324864;0,151426982;0,865885356;0,906085835;1,037799935;1,136569971;1,241419777;1,40319504;1,458557779
249;255;1,265526226;0,158190778;0,974609401;1,017042164;1,155543485;1,258941081;1,36833298;1,536474608;1,593858448
250;256;1,367791398;0,161195762;1,07021253;1,113878795;1,255893666;1,361464268;1,472794024;1,643287943;1,701320474
251;257;1,30649193;0,152913314;1,024081116;1,065549734;1,200362503;1,300531081;1,406125383;1,567768547;1,622771864
252;258;1,298559826;0,147984626;1,024803108;1,065104426;1,195920775;1,292942702;1,395077382;1,551177016;1,604232933
253;259;1,343549812;0,146593303;1,071667948;1,111854727;1,241985094;1,338222042;1,439308221;1,593419502;1,645704372
254;260;1,297790044;0,139944299;1,038064518;1,07649498;1,200859573;1,29276333;1,389242266;1,536232697;1,586077748
255;261;1,411762124;0,141887432;1,147410591;1,18676178;1,3136476;1,407011572;1,50469918;1,652967862;1,703107192
256;262;1,30900575;0,132229549;1,062714142;1,099361611;1,217559025;1,304556052;1,395602909;1,533829;1,580581352
257;263;1,216263753;0,123492874;0,98630797;1,020510176;1,130849071;1,212086716;1,297126044;1,42626633;1,469954191
258;264;1,212036252;0,120602115;0,987223433;1,02071627;1,128659328;1,208038488;1,291056126;1,416993656;1,459565181
259;265;1,213703897;0,118445372;0,992689542;1,025667898;1,131853612;1,20985305;1,291357215;1,414876115;1,456599649
260;266;1,257129825;0,118260826;1,036052904;1,069135009;1,175472698;1,253423429;1,334747355;1,457768063;1,499267529
261;267;1,193092136;0,11273661;0,982388374;1,013907523;1,115241917;1,189543151;1,267074328;1,384383205;1,423962201
262;268;1,013612291;0,101871868;0,823814053;0,85206729;0,94316835;1,010201505;1,08033893;1,186792388;1,222791257
263;269;0,97987045;0,09949077;0,794608926;0,822163583;0,911056985;0,976505263;1,045016328;1,149056878;1,184253556
264;270;1,086225918;0,105009423;0,890188354;0,919461655;1,013675537;1,082843918;1,155090304;1,26452704;1,301480837
265;271;1,028691456;0,101855632;0,838774946;0,867080189;0,958282516;1,025331679;1,095438662;1,201763796;1,237698926
266;272;1,01909309;0,100905252;0,830948625;0,858989762;0,949341112;1,015764662;1,085217501;1,190550552;1,226150383
267;273;0,877353681;0,093526217;0,703663307;0,729389663;0,812591897;0,874032619;0,938496059;1,036646798;1,069914654
268;274;0,890439461;0,094921166;0,714158486;0,740268552;0,824711752;0,887068865;0,952493782;1,052108444;1,085872493
269;275;0,882798847;0,095752979;0,705148364;0,731420808;0,816467516;0,879339314;0,945359898;1,045978371;1,08010663
270;276;0,84058526;0,094573231;0,665499267;0,691305838;0,775012288;0,83704116;0,902295871;1,001954711;1,035808847
271;277;0,701911761;0,08773897;0,540557586;0,564092503;0,640910908;0,698259375;0,758932524;0,852190635;0,884018022
272;278;0,785003824;0,095195697;0,609586186;0,63525302;0,718872217;0,781159138;0,846945696;0,947870189;0,982266415
273;279;0,779999909;0,097499989;0,600694975;0,626848167;0,712212671;0,775941193;0,843364269;0,946997407;0,982365612
274;280;0,739437592;0,097092913;0,561485965;0,587303171;0,671841857;0,73519232;0,802407333;0,9060543;0,941509457
275;281;0,845738208;0,106552999;0,64988846;0,678430992;0,771641021;0,841267636;0,914963737;1,028296188;1,066988718
276;282;0,854392247;0,109393718;0,65354237;0,682762817;0,778286054;0,849728;0,925415793;1,041933182;1,08174313
277;283;0,895400962;0,113716036;0,686498783;0,71691745;0,816305334;0,890591606;0,969255786;1,090290975;1,131628704
278;284;0,978434576;0,120436971;0,75672123;0,789112203;0,894734912;0,973497448;1,056754076;1,184599242;1,228199804
279;285;0,960662745;0,120082843;0,739827373;0,772038143;0,877174692;0,955663953;1,038703498;1,166340045;1,209900199
280;286;1,058704257;0,126539362;0,825311907;0,859511598;0,970831926;1,053667098;1,141087303;1,275080375;1,320717167
281;287;1,102455479;0,129032654;0,864149109;0,899141522;1,012900415;1,097425543;1,186529053;1,322928205;1,369341587
282;288;1,159998068;0,131343917;0,916930336;0,95273558;1,068915413;1,155044595;1,245682447;1,384158405;1,431211394
283;289;1,131861103;0,128158033;0,894689233;0,929625983;1,042987753;1,127027782;1,215467118;1,350584197;1,396495866
284;290;1,117313645;0,125707606;0,884587735;0,918890066;1,030153448;1,112602795;1,199339956;1,331807401;1,376806629
285;291;1,052494659;0,120729417;0,829246082;0,862091351;0,968745447;1,047882071;1,131217131;1,258632979;1,301951811
286;292;1,093938867;0,122306083;0,867425486;0,900831695;1,009150388;1,08938418;1,173763628;1,302583478;1,346332048
287;293;0,999673251;0,116209655;0,784958516;0,816507695;0,91903204;0,995173842;1,075411104;1,198187757;1,239953365
288;294;1,088348395;0,120927599;0,864305724;0,897366538;1,00452842;1,083872887;1,167290924;1,294597579;1,337821025
289;295;1,040539904;0,117817944;0,822503615;0,854621587;0,958837064;1,036096547;1,117400391;1,241615908;1,283823317
290;296;1,0298141;0,116603485;0,814025311;0,845812214;0,948953446;1,025416544;1,105882314;1,228817428;1,270589766
291;297;1,078387091;0,119087932;0,857673256;0,890261204;0,995854724;1,074006586;1,15614553;1,281456207;1,323991121
292;298;1,094424662;0,11941152;0,872955972;0,905691195;1,011692387;1,090084784;1,172427251;1,297962744;1,340552792
293;299;1,039148453;0,115460939;0,825233868;0,856800133;0,959117649;1,034875265;1,114522301;1,236073924;1,277343408
294;300;1,003559671;0,112909284;0,794527642;0,825337645;0,925273275;0,999328433;1,077234863;1,196215765;1,23663361
295;301;0,977371217;0,111381787;0,77132608;0,801659183;0,900119131;0,973143444;1,050015911;1,167505522;1,207438473
296;302;0,905542309;0,1074681;0,707236056;0,736315063;0,830927354;0,901294503;0,975528161;1,089260249;1,127984171
297;303;0,932491945;0,10989523;0,729617517;0,759386999;0,856205654;0,928178424;1,004077498;1,120311747;1,159875432
298;304;0,897008867;0,108778303;0,696562484;0,725891485;0,821441543;0,892615617;0,967788659;1,083113149;1,122417059
299;305;1,035590335;0,118016472;0,817271697;0,849411654;0,953736571;1,031110726;1,112562258;1,237050379;1,279362018
300;306;1,096365805;0,121818423;0,870672705;0,903977064;1,011928363;1,091857328;1,175889871;1,304134341;1,347676196
301;307;1,148378076;0,123832793;0,91855423;0,95256027;1,062607017;1,143930078;1,229301588;1,359369304;1,403475795
302;308;1,161276366;0,123095049;0,932600279;0,966487674;1,07605125;1,156929924;1,241764569;1,370892013;1,414649401
303;309;1,17952479;0,122311023;0,952028737;0,985805215;1,094886313;1,175299807;1,259558671;1,387656953;1,431027797
304;310;1,241926315;0,123576287;1,011569381;1,045888185;1,15649323;1,237829962;1,322894901;1,45193818;1,495559563
305;311;1,288420266;0,12340828;1,057927104;1,092370423;1,203175559;1,284482292;1,369373012;1,497903519;1,541290004
306;312;1,226174429;0,11744621;1,006816795;1,039596097;1,145048043;1,222426705;1,303216206;1,42553718;1,466827588
307;313;1,193133253;0,113247197;0,981522234;1,013166196;1,114922848;1,18955219;1,267440676;1,3853162;1,425092837
308;314;1,254053869;0,114004897;1,040580648;1,072606753;1,17539258;1,250600872;1,328951688;1,447279962;1,48714813
309;315;1,302503121;0,113800226;1,089020074;1,121139037;1,224047262;1,299190367;1,377348309;1,495167744;1,534810454
310;316;1,302422794;0,110869591;1,094194757;1,125579548;1,226027232;1,2992782;1,375390936;1,489992927;1,52851966
311;317;1,303900087;0,107911539;1,100978961;1,131621774;1,229583825;1,300924357;1,374972951;1,486329233;1,52373057
312;318;1,420119796;0,109564621;1,213492038;1,2448341;1,344764511;1,417303094;1,492404949;1,605013803;1,642753431
313;319;1,681991472;0,115248157;1,46367902;1,497019486;1,602889965;1,679359981;1,758224638;1,875939921;1,915257581
314;320;1,542788111;0,104731281;1,344333154;1,374656067;1,470915893;1,540418885;1,612077852;1,719001984;1,754706398
315;321;1,443812214;0,09604096;1,261697409;1,289553363;1,377925397;1,441683257;1,50737844;1,60533329;1,63802503
316;322;1,338828257;0,088666067;1,170672749;1,196399391;1,278005108;1,336871415;1,397518421;1,487932232;1,518103717
317;323;1,399577126;0,087644919;1,233052315;1,258601134;1,339506805;1,397748039;1,457653694;1,546792418;1,57649597
318;324;1,369914978;0,083837435;1,210508891;1,234992588;1,31247409;1,368205103;1,42549205;1,510670017;1,539037688
319;325;1,392485368;0,081628938;1,237074963;1,260992675;1,336592729;1,390890635;1,446639686;1,529417929;1,556958112
320;326;1,218827876;0,073766819;1,078521516;1,100082932;1,168295141;1,217340009;1,267738787;1,34264816;1,367589269
321;327;1,186516938;0,070907949;1,051596014;1,072342066;1,137951627;1,185104717;1,233542879;1,305509107;1,329463034
322;328;1,198983437;0,07004536;1,065613021;1,086141953;1,151024606;1,197619682;1,245455721;1,31647689;1,340103625
323;329;1,255673185;0,070414656;1,121440185;1,142139308;1,207489142;1,254357211;1,302422755;1,373696035;1,397384457
324;330;1,213735992;0,067744137;1,084576677;1,104497456;1,167382345;1,212475855;1,258716031;1,327273034;1,350056278
325;331;1,231454171;0,066784979;1,104021564;1,123699978;1,185774578;1,230247073;1,275817965;1,34332594;1,365746356
326;332;1,164439021;0,0636201;1,043070091;1,061806325;1,120919827;1,16328058;1,206695455;1,271023318;1,292391024
327;333;1,231215486;0,064268925;1,1084577;1,127443843;1,187278841;1,230097396;1,273933349;1,338801083;1,360327062
328;334;1,198834107;0,062240366;1,079934062;1,098327533;1,156287225;1,197757159;1,240207053;1,303014292;1,323854146
329;335;1,19846949;0,061000491;1,0818781;1,099928515;1,156780675;1,197434702;1,239030324;1,300540267;1,320941307
330;336;1,263241564;0,061493637;1,14557608;1,163823728;1,221238838;1,262243883;1,304156752;1,366062617;1,386576616
331;337;1,22854279;0,059314605;1,115024007;1,132633942;1,188032448;1,227588343;1,268012721;1,327707378;1,347485456
332;338;1,184879229;0,056941662;1,075889624;1,092799841;1,145991707;1,183967207;1,222772586;1,280069641;1,29905163
333;339;1,115366581;0,054230979;1,01159488;1,027688578;1,078325084;1,114487771;1,151450116;1,206042319;1,224132339
334;340;0,971041825;0,049945002;0,8756068;0,890375772;0,936904003;0,970185661;1,004246378;1,054628366;1,071342193
335;341;0,992757241;0,050399613;0,896421126;0,911337166;0,958314372;0,991904487;1,026270555;1,077086172;1,093939327
336;342;0,967034346;0,049870989;0,871747317;0,886491842;0,932945963;0,966177182;1,00018837;1,050500754;1,067192408
337;343;0,813975381;0,045862317;0,726558842;0,74003596;0,782590208;0,813114193;0,844421821;0,890852435;0,90628578
338;344;0,86430992;0,047869699;0,773022861;0,787107106;0,831558729;0,863426328;0,896097953;0,94452679;0,960618163
339;345;0,885476151;0,049269211;0,791532444;0,806023706;0,851765328;0,884562515;0,918191068;0,96804514;0,984611774
340;346;0,859567872;0,049138225;0,765946287;0,780370887;0,825934107;0,858631705;0,892181175;0,941958258;0,958509396
341;347;0,88233583;0,050439782;0,786234427;0,801041101;0,847811185;0,881374866;0,915812984;0,966908546;0,983898086
342;348;0,831565361;0,04960703;0,737169902;0,751685772;0,797590067;0,830579133;0,864465631;0,914809119;0,931565216
343;349;0,774310117;0,048584538;0,682005584;0,696165912;0,741010116;0,7732942;0,806502742;0,855919776;0,872387739
344;350;0,775576783;0,049651216;0,681306878;0,695754392;0,74153519;0,77451751;0,808463746;0,859012525;0,87586614
345;351;0,689377295;0,047915034;0,598658549;0,612502323;0,656482649;0,688267505;0,721062266;0,770037952;0,7864025
346;352;0,627318157;0,047019484;0,538543697;0,552032782;0,594996382;0,626143796;0,6583599;0,706609498;0,722765941
347;353;0,621877714;0,048560491;0,530341723;0,544215948;0,588471881;0,620614193;0,653906348;0,703849599;0,720593639
348;354;0,656881079;0,051931009;0,559040706;0,573859077;0,621148424;0,655513085;0,691122666;0,744569579;0,762495034
349;355;0,707950076;0,055968368;0,602503137;0,618473557;0,669439398;0,706475728;0,744853765;0,80245589;0,821774953
350;356;0,722159667;0,058383149;0,612264785;0,628885209;0,681970538;0,720586945;0,760634595;0,820798998;0,840991457
351;357;0,89526899;0,066915546;0,768916424;0,7881186;0,849272702;0,893602376;0,939448696;1,008104512;1,031092119
352;358;0,855221672;0,066578917;0,729705799;0,748733974;0,809423125;0,853494573;0,89913773;0,967600838;0,99055175
353;359;0,806992123;0,065455705;0,683801455;0,702428784;0,761931661;0,805223095;0,85012442;0,917589977;0,940235194
354;360;0,819917029;0,06717022;0,693552705;0,712647545;0,773667467;0,818083494;0,864168122;0,933441079;0,956700296
355;361;0,743368431;0,065197724;0,621082373;0,639475604;0,698416488;0,74146323;0,78624384;0,853760326;0,876480538
356;362;0,72459327;0,065872115;0,601248282;0,61975299;0,679142718;0,722598126;0,767869286;0,836239452;0,859275309
357;363;0,798222112;0,071111278;0,664940336;0,684965189;0,749177265;0,796111409;0,844966457;0,918679121;0,94349763
358;364;0,631543368;0,064794982;0,510956298;0,52887606;0,586716721;0,629328814;0,67395647;0,741765124;0,764713884
359;365;0,622081269;0,066314086;0,498927368;0,517168455;0,576162395;0,619726494;0,665433829;0,735026899;0,758615232
360;366;0,659014916;0,071063406;0,527126868;0,546641772;0,609793837;0,656462362;0,705454152;0,780095568;0,805406775
361;367;0,627861641;0,07202067;0,494683561;0,51427728;0,577901371;0,62511002;0,674823229;0,750832663;0,776674346
362;368;0,659085899;0,07661718;0,51752419;0,538324605;0,605919042;0,656119433;0,709019966;0,789966776;0,817502897
363;369;0,720007384;0,083139291;0,566331482;0,588926561;0,662324513;0,716809892;0,774205682;0,861995884;0,891851292
364;370;0,736661729;0,086816417;0,576392433;0,599910103;0,676396123;0,733254079;0,793213785;0,885037981;0,916292999
365;371;0,757281451;0,090512446;0,590338042;0,614800768;0,694427178;0,753678418;0,816209289;0,912053305;0,944696884
366;372;0,877758624;0,100029879;0,692713379;0,719954966;0,808379986;0,873961741;0,942999451;1,048514651;1,08437768
367;373;0,815150102;0,09813254;0,634235435;0,660726215;0,746991394;0,811215579;0,879021153;0,982996;1,018420222
368;374;0,853900548;0,102060636;0,665657368;0,693241214;0,783026901;0,849837815;0,920346798;1,028419243;1,065227711
369;375;0,858899098;0,104156815;0,666968757;0,695051704;0,786542281;0,854692497;0,926671784;1,037096668;1,074730736
370;376;0,936983892;0,110424611;0,733132189;0,763045074;0,860330118;0,932649592;1,008914282;1,125708448;1,165462717
371;377;0,890003459;0,108731228;0,689740456;0,719020402;0,814454022;0,885579519;0,960731945;1,076078129;1,115402579
372;378;0,974809723;0,114882428;0,762728572;0,793849034;0,895061454;0,970300449;1,049643928;1,171153049;1,212512188
373;379;0,796463003;0,104580716;0,604787751;0,632595979;0,723654287;0,791890336;0,864288969;0,975929188;1,014118647
374;380;0,959675452;0,116377743;0,745225539;0,776603514;0,878828864;0,954975282;1,035400043;1,1587813;1,200831049
375;381;1,157940928;0,129461731;0,918175141;0,953535815;1,068191808;1,153119764;1,242435922;1,378792515;1,425100642
376;382;1,268729956;0,134485106;1,018894335;1,055917351;1,175618909;1,263981336;1,35666578;1,497741463;1,545547748
377;383;1,297633496;0,133134388;1,049862989;1,086682761;1,205528091;1,293083248;1,384779788;1,524106374;1,57125924
378;384;1,373616771;0,133417455;1,124604863;1,161774796;1,281429892;1,369299645;1,461098484;1,60018556;1,647159617
379;385;1,400236099;0,13057269;1,156038506;1,192604733;1,310094818;1,396179542;1,485956127;1,621705359;1,667484231
380;386;1,463434134;0,128848191;1,221806737;1,25814037;1,374590054;1,459654393;1,548158572;1,681621444;1,726539381
381;387;1,48877004;0,124934806;1,253978592;1,289401317;1,402706962;1,485276736;1,571025607;1,700055158;1,74341187
382;388;1,404546002;0,116241054;1,185961727;1,218969807;1,324493389;1,401340581;1,481104864;1,601056555;1,641344841
383;389;1,290174642;0,107143172;1,08872812;1,119141335;1,216382622;1,287209939;1,360735286;1,471321173;1,508467858
384;390;1,224374257;0,101329934;1,033829441;1,062603325;1,154590598;1,221580019;1,291112334;1,395676914;1,430797116
385;391;1,107281189;0,094258034;0,930251894;0,956934312;1,04233195;1,104607748;1,169316537;1,266747747;1,299502031
386;392;0,999847902;0,088374904;0,834149153;0,85905848;0,93890633;0,99724534;1,057952874;1,149515247;1,180335329
387;393;1,00222977;0,088241411;0,836751759;0,86163477;0,94138509;0,999641222;1,060253122;1,151654888;1,182416842
388;394;0,887713398;0,083141977;0,732254086;0,755524922;0,830310691;0,885119099;0,942288576;1,028751659;1,057914262
389;395;0,821704166;0,080574723;0,671391848;0,693811947;0,76601802;0,819072005;0,874521575;0,958575365;0,986973015
390;396;0,914623895;0,086423835;0,753098485;0,777261051;0,854943952;0,911903245;0,97133861;1,061267542;1,091608782
391;397;0,897381105;0,086753106;0,735425472;0,75960949;0,837443904;0,894587079;0,954273136;1,044683848;1,075213076
392;398;0,931938011;0,089263472;0,765218079;0,790131563;0,870278951;0,929089602;0,990492617;1,083461091;1,114843331
393;399;0,983469014;0,092516983;0,810517663;0,836398224;0,919587582;0,980569452;1,044190217;1,140430917;1,172896489
394;400;1,052964944;0,096122109;0,873012582;0,900001517;0,986636676;1,05004149;1,116106904;1,215900957;1,249529297
395;401;1,153370821;0,100388045;0,965015828;0,993361771;1,084166878;1,15045958;1,21940171;1,323310759;1,358268571
396;402;1,154614502;0,099373394;0,96806901;0,996164553;1,086125496;1,151764857;1,219997577;1,322785212;1,357352773
397;403;1,0798967;0,094713206;0,902250858;0,928970839;1,014594688;1,077129;1,142182117;1,240263805;1,273269621
398;404;1,042706962;0,092163145;0,869905441;0,895882521;0,979153095;1,03999284;1,103302638;1,198789885;1,230931088
399;405;0,992991673;0,089535044;0,825273163;0,850450032;0,931224706;0,990301939;1,051827053;1,144708618;1,175994144
400;406;0,968030803;0,088368718;0,802593739;0,827405695;0,907052698;0,965343161;1,026079614;1,11782409;1,148739905
401;407;0,909105807;0,085902424;0,74855491;0,772571698;0,849785924;0,906401572;0,965478353;1,054864728;1,085022914
402;408;0,774454457;0,079878878;0,625838034;0,647913223;0,719185647;0,771709902;0,826732106;0,91035812;0,93866585
403;409;0,811682062;0,083276822;0,656699259;0,679730376;0,754069257;0,808835838;0,866192894;0,953342995;0,98283756
404;410;0,812502746;0,085173431;0,654176528;0,677661438;0,753548235;0,809528491;0,868215784;0,957490073;0,98772905
405;411;0,844666756;0,088545135;0,680072983;0,704487575;0,783378452;0,841574762;0,90258527;0,995393601;1,026829629
406;412;0,874998157;0,09172473;0,704493935;0,729785238;0,811509032;0,871795131;0,934996485;1,031137499;1,063702373
407;413;0,811228884;0,089585244;0,645194406;0,669709058;0,749142977;0,807933599;0,869723549;0,963989923;0,995987293
408;414;0,78792481;0,089792366;0,621817938;0,646271497;0,725646697;0,784516517;0,846488593;0,941204887;0,973397531
409;415;0,811958101;0,093137982;0,639730633;0,665069462;0,747348889;0,808399672;0,872689382;0,970985681;1,004404451
410;416;0,82430968;0,095824054;0,647260395;0,673275189;0,757814623;0,820599562;0,886761532;0,988000595;1,022439643
411;417;0,763465681;0,093976129;0,590464302;0,615738753;0,698155417;0,759613275;0,824577841;0,924334533;0,958355748
412;418;0,761815214;0,095979695;0,585399728;0,611109971;0,695070725;0,757788259;0,824171463;0,926257882;0,961110934
413;419;0,877792718;0,105673825;0,68297513;0,711501671;0,804396154;0,873555835;0,946572128;1,058537229;1,096683731
414;420;1,002277005;0,114969057;0,789680282;0,820958406;0,922523717;0,997884497;1,077243394;1,198579852;1,239831814
415;421;0,905718703;0,109834526;0,703326012;0,732939794;0,82941763;0,901282795;0,977185758;1,093630033;1,133315579
416;422;0,902740633;0,110287322;0,699611591;0,729310573;0,82610998;0,89825338;0,974481341;1,091478287;1,131365525
417;423;0,812696142;0,105804026;0,618661958;0,646839235;0,739053355;0,808109278;0,881340675;0,994200613;1,032791472
418;424;0,910442204;0,113805276;0,701151437;0,731678325;0,831318653;0,905704733;0,984403222;1,105367317;1,146650278
419;425;0,966500021;0,118967929;0,747491046;0,779486927;0,883821293;0,961623115;1,043864211;1,170149973;1,213218713
420;426;0,785550223;0,107903622;0,588431023;0,616881191;0,710331516;0,780615218;0,855391556;0,971054635;1,010707915
421;427;0,763647251;0,10799603;0,566793709;0,595106218;0,688299855;0,758562347;0,833454087;0,949535131;0,98939052
422;428;0,899556373;0,120208277;0,679515217;0,711375463;0,815826359;0,894207574;0,977457987;1,105984191;1,149987406
423;429;1,312919401;0,147714973;1,039450654;1,079758222;1,210500251;1,307383832;1,409305886;1,564964129;1,617841277
424;430;1,325443382;0,146370735;1,054164456;1,094218237;1,224003017;1,320059312;1,421016121;1,57503522;1,627314796
425;431;1,261078245;0,13842132;1,004441783;1,04235458;1,165161354;1,256017305;1,351479642;1,497066293;1,546471208
426;432;1,126322688;0,127530931;0,890311345;0,925077144;1,037884213;1,121513017;1,209519603;1,343975528;1,389662542
427;433;1,0780344;0,122853422;0,85076789;0,884225115;0,992825829;1,073371194;1,158161048;1,287751361;1,33179716
428;434;0,965417007;0,115389403;0,752589919;0,78377612;0,885287508;0,960823696;1,040540908;1,162727241;1,204342768
429;435;0,828210229;0,106921481;0,632011656;0,660529662;0,753807026;0,823613633;0,89760454;1,01157154;1,05052534
